participant,condition,phase,heartbeat_id_reference,rater_difference,Agreement
VP_023,tsst,Talk,42,3.0,High Agreement
VP_023,tsst,Talk,43,4.0,High Agreement
VP_023,tsst,Talk,44,4.0,High Agreement
VP_026,ftsst,Math,0,3.0,High Agreement
VP_026,ftsst,Math,1,3.0,High Agreement
VP_026,ftsst,Math,2,6.0,Medium Agreement
VP_026,ftsst,Math,3,2.0,High Agreement
VP_026,ftsst,Math,4,2.0,High Agreement
VP_026,ftsst,Math,5,2.0,High Agreement
VP_026,ftsst,Math,6,0.0,High Agreement
VP_026,ftsst,Math,7,1.0,High Agreement
VP_026,ftsst,Math,8,4.0,High Agreement
VP_026,ftsst,Math,9,4.0,High Agreement
VP_026,ftsst,Math,10,3.0,High Agreement
VP_026,ftsst,Math,11,2.0,High Agreement
VP_026,ftsst,Math,12,1.0,High Agreement
VP_026,ftsst,Math,13,0.0,High Agreement
VP_026,ftsst,Math,14,2.0,High Agreement
VP_026,ftsst,Math,15,2.0,High Agreement
VP_026,ftsst,Math,16,5.0,Medium Agreement
VP_026,ftsst,Math,17,1.0,High Agreement
VP_026,ftsst,Math,18,1.0,High Agreement
VP_026,ftsst,Math,19,2.0,High Agreement
VP_026,ftsst,Math,20,2.0,High Agreement
VP_026,ftsst,Math,21,0.0,High Agreement
VP_026,ftsst,Math,22,3.0,High Agreement
VP_026,ftsst,Math,23,4.0,High Agreement
VP_026,ftsst,Math,24,2.0,High Agreement
VP_026,ftsst,Math,25,3.0,High Agreement
VP_026,ftsst,Math,26,3.0,High Agreement
VP_026,ftsst,Math,27,0.0,High Agreement
VP_026,ftsst,Math,28,4.0,High Agreement
VP_026,ftsst,Math,29,5.0,Medium Agreement
VP_026,ftsst,Math,30,3.0,High Agreement
VP_026,ftsst,Math,31,1.0,High Agreement
VP_026,ftsst,Math,32,0.0,High Agreement
VP_026,ftsst,Math,33,3.0,High Agreement
VP_026,ftsst,Math,34,5.0,Medium Agreement
VP_026,ftsst,Math,35,3.0,High Agreement
VP_026,ftsst,Math,36,1.0,High Agreement
VP_026,ftsst,Math,37,5.0,Medium Agreement
VP_026,ftsst,Math,38,2.0,High Agreement
VP_026,ftsst,Math,39,4.0,High Agreement
VP_026,ftsst,Math,40,3.0,High Agreement
VP_026,ftsst,Math,41,3.0,High Agreement
VP_026,ftsst,Math,42,0.0,High Agreement
VP_026,ftsst,Math,43,0.0,High Agreement
VP_026,ftsst,Math,44,2.0,High Agreement
VP_026,ftsst,Math,45,7.0,Medium Agreement
VP_026,ftsst,Math,46,5.0,Medium Agreement
VP_026,ftsst,Math,47,2.0,High Agreement
VP_026,ftsst,Math,48,1.0,High Agreement
VP_026,ftsst,Math,49,1.0,High Agreement
VP_026,ftsst,Math,50,3.0,High Agreement
VP_026,ftsst,Math,51,6.0,Medium Agreement
VP_026,ftsst,Math,52,1.0,High Agreement
VP_026,ftsst,Math,53,2.0,High Agreement
VP_026,ftsst,Math,54,5.0,Medium Agreement
VP_026,ftsst,Math,55,2.0,High Agreement
VP_026,ftsst,Math,56,8.0,Medium Agreement
VP_026,ftsst,Math,58,6.0,Medium Agreement
VP_026,ftsst,Math,59,1.0,High Agreement
VP_026,ftsst,Math,60,2.0,High Agreement
VP_026,ftsst,Math,61,4.0,High Agreement
VP_026,ftsst,Math,62,3.0,High Agreement
VP_026,ftsst,Math,63,0.0,High Agreement
VP_026,ftsst,Pause_1,1,0.0,High Agreement
VP_026,ftsst,Pause_1,2,2.0,High Agreement
VP_026,ftsst,Pause_1,3,5.0,Medium Agreement
VP_026,ftsst,Pause_1,4,3.0,High Agreement
VP_026,ftsst,Pause_1,5,5.0,Medium Agreement
VP_026,ftsst,Pause_1,6,3.0,High Agreement
VP_026,ftsst,Pause_1,7,1.0,High Agreement
VP_026,ftsst,Pause_1,8,0.0,High Agreement
VP_026,ftsst,Pause_1,9,2.0,High Agreement
VP_026,ftsst,Pause_1,10,5.0,Medium Agreement
VP_026,ftsst,Pause_1,11,4.0,High Agreement
VP_026,ftsst,Pause_1,12,5.0,Medium Agreement
VP_026,ftsst,Pause_1,13,3.0,High Agreement
VP_026,ftsst,Pause_1,14,5.0,Medium Agreement
VP_026,ftsst,Pause_1,15,7.0,Medium Agreement
VP_026,ftsst,Pause_1,16,5.0,Medium Agreement
VP_026,ftsst,Pause_1,17,1.0,High Agreement
VP_026,ftsst,Pause_1,18,0.0,High Agreement
VP_026,ftsst,Pause_1,19,1.0,High Agreement
VP_026,ftsst,Pause_5,1,2.0,High Agreement
VP_026,ftsst,Pause_5,2,10.0,Medium Agreement
VP_026,ftsst,Pause_5,3,8.0,Medium Agreement
VP_026,ftsst,Pause_5,4,8.0,Medium Agreement
VP_026,ftsst,Pause_5,5,4.0,High Agreement
VP_026,ftsst,Pause_5,6,2.0,High Agreement
VP_026,ftsst,Pause_5,7,0.0,High Agreement
VP_026,ftsst,Pause_5,8,6.0,Medium Agreement
VP_026,ftsst,Pause_5,9,7.0,Medium Agreement
VP_026,ftsst,Pause_5,10,2.0,High Agreement
VP_026,ftsst,Pause_5,11,34.0,Low Agreement
VP_026,ftsst,Pause_5,12,11.0,Low Agreement
VP_026,ftsst,Pause_5,13,22.0,Low Agreement
VP_026,ftsst,Pause_5,14,48.0,Low Agreement
VP_026,ftsst,Pause_5,15,18.0,Low Agreement
VP_026,ftsst,Prep,1,8.0,Medium Agreement
VP_026,ftsst,Prep,2,5.0,Medium Agreement
VP_026,ftsst,Prep,3,4.0,High Agreement
VP_026,ftsst,Prep,4,4.0,High Agreement
VP_026,ftsst,Prep,5,18.0,Low Agreement
VP_026,ftsst,Prep,6,0.0,High Agreement
VP_026,ftsst,Prep,7,5.0,Medium Agreement
VP_026,ftsst,Prep,8,3.0,High Agreement
VP_026,ftsst,Prep,9,1.0,High Agreement
VP_026,ftsst,Prep,12,8.0,Medium Agreement
VP_026,ftsst,Prep,13,12.0,Low Agreement
VP_026,ftsst,Prep,14,5.0,Medium Agreement
VP_026,ftsst,Prep,15,2.0,High Agreement
VP_026,ftsst,Prep,16,5.0,Medium Agreement
VP_026,ftsst,Prep,17,20.0,Low Agreement
VP_026,ftsst,Prep,18,15.0,Low Agreement
VP_026,ftsst,Prep,19,5.0,Medium Agreement
VP_026,ftsst,Prep,20,7.0,Medium Agreement
VP_026,ftsst,Prep,21,7.0,Medium Agreement
VP_026,ftsst,Prep,22,0.0,High Agreement
VP_026,ftsst,Prep,23,2.0,High Agreement
VP_026,ftsst,Prep,24,2.0,High Agreement
VP_026,ftsst,Prep,25,3.0,High Agreement
VP_026,ftsst,Prep,26,7.0,Medium Agreement
VP_026,ftsst,Prep,27,2.0,High Agreement
VP_026,ftsst,Prep,28,5.0,Medium Agreement
VP_026,ftsst,Prep,29,6.0,Medium Agreement
VP_026,ftsst,Prep,30,5.0,Medium Agreement
VP_026,ftsst,Prep,31,3.0,High Agreement
VP_026,ftsst,Prep,32,3.0,High Agreement
VP_026,ftsst,Prep,33,1.0,High Agreement
VP_026,ftsst,Prep,34,0.0,High Agreement
VP_026,ftsst,Prep,35,2.0,High Agreement
VP_026,ftsst,Prep,36,2.0,High Agreement
VP_026,ftsst,Prep,37,11.0,Low Agreement
VP_026,ftsst,Prep,38,11.0,Low Agreement
VP_026,ftsst,Prep,39,2.0,High Agreement
VP_026,ftsst,Prep,40,11.0,Low Agreement
VP_026,ftsst,Prep,41,4.0,High Agreement
VP_026,ftsst,Prep,42,3.0,High Agreement
VP_026,ftsst,Prep,43,7.0,Medium Agreement
VP_026,ftsst,Prep,44,6.0,Medium Agreement
VP_026,ftsst,Prep,45,4.0,High Agreement
VP_026,ftsst,Prep,46,1.0,High Agreement
VP_026,ftsst,Prep,47,2.0,High Agreement
VP_026,ftsst,Prep,48,1.0,High Agreement
VP_026,ftsst,Prep,49,1.0,High Agreement
VP_026,ftsst,Prep,50,1.0,High Agreement
VP_026,ftsst,Prep,51,0.0,High Agreement
VP_026,ftsst,Prep,52,0.0,High Agreement
VP_026,ftsst,Prep,53,2.0,High Agreement
VP_026,ftsst,Prep,54,3.0,High Agreement
VP_026,ftsst,Prep,55,2.0,High Agreement
VP_026,ftsst,Prep,56,1.0,High Agreement
VP_026,ftsst,Prep,57,2.0,High Agreement
VP_026,ftsst,Prep,58,1.0,High Agreement
VP_026,ftsst,Prep,59,52.0,Low Agreement
VP_026,ftsst,Prep,60,10.0,Medium Agreement
VP_026,ftsst,Prep,61,0.0,High Agreement
VP_026,ftsst,Prep,62,2.0,High Agreement
VP_026,ftsst,Talk,1,2.0,High Agreement
VP_026,ftsst,Talk,2,0.0,High Agreement
VP_026,ftsst,Talk,3,2.0,High Agreement
VP_026,ftsst,Talk,4,1.0,High Agreement
VP_026,ftsst,Talk,5,1.0,High Agreement
VP_026,ftsst,Talk,6,2.0,High Agreement
VP_026,ftsst,Talk,7,3.0,High Agreement
VP_026,ftsst,Talk,8,2.0,High Agreement
VP_026,ftsst,Talk,9,3.0,High Agreement
VP_026,ftsst,Talk,10,3.0,High Agreement
VP_026,ftsst,Talk,11,4.0,High Agreement
VP_026,ftsst,Talk,12,4.0,High Agreement
VP_026,ftsst,Talk,13,5.0,Medium Agreement
VP_026,ftsst,Talk,14,4.0,High Agreement
VP_026,ftsst,Talk,15,9.0,Medium Agreement
VP_026,ftsst,Talk,16,16.0,Low Agreement
VP_026,ftsst,Talk,17,2.0,High Agreement
VP_026,ftsst,Talk,18,2.0,High Agreement
VP_026,ftsst,Talk,19,11.0,Low Agreement
VP_026,ftsst,Talk,20,2.0,High Agreement
VP_026,ftsst,Talk,21,3.0,High Agreement
VP_026,ftsst,Talk,22,1.0,High Agreement
VP_026,ftsst,Talk,23,0.0,High Agreement
VP_026,ftsst,Talk,24,1.0,High Agreement
VP_026,ftsst,Talk,25,3.0,High Agreement
VP_026,ftsst,Talk,26,2.0,High Agreement
VP_026,ftsst,Talk,27,9.0,Medium Agreement
VP_026,ftsst,Talk,28,8.0,Medium Agreement
VP_026,ftsst,Talk,29,5.0,Medium Agreement
VP_026,ftsst,Talk,30,1.0,High Agreement
VP_026,ftsst,Talk,31,3.0,High Agreement
VP_026,ftsst,Talk,32,2.0,High Agreement
VP_026,ftsst,Talk,33,10.0,Medium Agreement
VP_026,ftsst,Talk,34,2.0,High Agreement
VP_026,ftsst,Talk,35,2.0,High Agreement
VP_026,ftsst,Talk,36,3.0,High Agreement
VP_026,ftsst,Talk,37,0.0,High Agreement
VP_026,ftsst,Talk,38,0.0,High Agreement
VP_026,ftsst,Talk,39,4.0,High Agreement
VP_026,ftsst,Talk,40,12.0,Low Agreement
VP_026,ftsst,Talk,41,4.0,High Agreement
VP_026,ftsst,Talk,42,49.0,Low Agreement
VP_026,ftsst,Talk,43,12.0,Low Agreement
VP_026,ftsst,Talk,44,3.0,High Agreement
VP_026,ftsst,Talk,46,11.0,Low Agreement
VP_026,ftsst,Talk,47,0.0,High Agreement
VP_026,ftsst,Talk,48,6.0,Medium Agreement
VP_026,ftsst,Talk,49,10.0,Medium Agreement
VP_026,ftsst,Talk,50,2.0,High Agreement
VP_026,ftsst,Talk,51,3.0,High Agreement
VP_026,ftsst,Talk,52,7.0,Medium Agreement
VP_026,ftsst,Talk,53,12.0,Low Agreement
VP_026,ftsst,Talk,54,6.0,Medium Agreement
VP_026,ftsst,Talk,55,12.0,Low Agreement
VP_026,ftsst,Talk,56,5.0,Medium Agreement
VP_026,ftsst,Talk,57,2.0,High Agreement
VP_026,ftsst,Talk,58,2.0,High Agreement
VP_026,ftsst,Talk,59,2.0,High Agreement
VP_026,ftsst,Talk,60,1.0,High Agreement
VP_026,ftsst,Talk,61,2.0,High Agreement
VP_026,ftsst,Talk,62,25.0,Low Agreement
VP_026,ftsst,Talk,63,25.0,Low Agreement
VP_026,ftsst,Talk,64,4.0,High Agreement
VP_026,ftsst,Talk,65,1.0,High Agreement
VP_026,ftsst,Talk,66,55.0,Low Agreement
VP_026,tsst,Math,0,4.0,High Agreement
VP_026,tsst,Math,1,0.0,High Agreement
VP_026,tsst,Math,2,6.0,Medium Agreement
VP_026,tsst,Math,3,2.0,High Agreement
VP_026,tsst,Math,4,0.0,High Agreement
VP_026,tsst,Math,5,7.0,Medium Agreement
VP_026,tsst,Math,6,1.0,High Agreement
VP_026,tsst,Math,7,1.0,High Agreement
VP_026,tsst,Math,8,4.0,High Agreement
VP_026,tsst,Math,9,0.0,High Agreement
VP_026,tsst,Math,10,1.0,High Agreement
VP_026,tsst,Math,11,0.0,High Agreement
VP_026,tsst,Math,12,8.0,Medium Agreement
VP_026,tsst,Math,13,2.0,High Agreement
VP_026,tsst,Math,14,2.0,High Agreement
VP_026,tsst,Math,15,1.0,High Agreement
VP_026,tsst,Math,16,7.0,Medium Agreement
VP_026,tsst,Math,17,1.0,High Agreement
VP_026,tsst,Math,18,2.0,High Agreement
VP_026,tsst,Math,19,6.0,Medium Agreement
VP_026,tsst,Math,20,6.0,Medium Agreement
VP_026,tsst,Math,21,1.0,High Agreement
VP_026,tsst,Math,22,3.0,High Agreement
VP_026,tsst,Math,23,11.0,Low Agreement
VP_026,tsst,Math,24,6.0,Medium Agreement
VP_026,tsst,Math,25,1.0,High Agreement
VP_026,tsst,Math,26,1.0,High Agreement
VP_026,tsst,Math,27,3.0,High Agreement
VP_026,tsst,Math,28,2.0,High Agreement
VP_026,tsst,Math,29,0.0,High Agreement
VP_026,tsst,Math,30,1.0,High Agreement
VP_026,tsst,Math,31,6.0,Medium Agreement
VP_026,tsst,Math,32,7.0,Medium Agreement
VP_026,tsst,Math,33,2.0,High Agreement
VP_026,tsst,Math,34,2.0,High Agreement
VP_026,tsst,Math,35,1.0,High Agreement
VP_026,tsst,Math,36,2.0,High Agreement
VP_026,tsst,Math,37,1.0,High Agreement
VP_026,tsst,Math,38,1.0,High Agreement
VP_026,tsst,Math,39,2.0,High Agreement
VP_026,tsst,Math,40,3.0,High Agreement
VP_026,tsst,Math,41,2.0,High Agreement
VP_026,tsst,Math,42,2.0,High Agreement
VP_026,tsst,Math,43,4.0,High Agreement
VP_026,tsst,Math,44,1.0,High Agreement
VP_026,tsst,Math,45,2.0,High Agreement
VP_026,tsst,Math,46,10.0,Medium Agreement
VP_026,tsst,Math,47,1.0,High Agreement
VP_026,tsst,Math,48,2.0,High Agreement
VP_026,tsst,Math,49,2.0,High Agreement
VP_026,tsst,Math,50,0.0,High Agreement
VP_026,tsst,Math,51,3.0,High Agreement
VP_026,tsst,Math,52,1.0,High Agreement
VP_026,tsst,Math,53,4.0,High Agreement
VP_026,tsst,Math,54,7.0,Medium Agreement
VP_026,tsst,Math,55,5.0,Medium Agreement
VP_026,tsst,Math,56,3.0,High Agreement
VP_026,tsst,Math,57,3.0,High Agreement
VP_026,tsst,Math,58,1.0,High Agreement
VP_026,tsst,Pause_1,0,1.0,High Agreement
VP_026,tsst,Pause_1,1,1.0,High Agreement
VP_026,tsst,Pause_1,2,1.0,High Agreement
VP_026,tsst,Pause_1,3,0.0,High Agreement
VP_026,tsst,Pause_1,4,3.0,High Agreement
VP_026,tsst,Pause_1,5,2.0,High Agreement
VP_026,tsst,Pause_1,6,8.0,Medium Agreement
VP_026,tsst,Pause_1,7,1.0,High Agreement
VP_026,tsst,Pause_1,8,2.0,High Agreement
VP_026,tsst,Pause_1,9,2.0,High Agreement
VP_026,tsst,Pause_1,10,0.0,High Agreement
VP_026,tsst,Pause_1,11,1.0,High Agreement
VP_026,tsst,Pause_1,12,2.0,High Agreement
VP_026,tsst,Pause_1,13,1.0,High Agreement
VP_026,tsst,Pause_1,14,2.0,High Agreement
VP_026,tsst,Pause_1,15,0.0,High Agreement
VP_026,tsst,Pause_1,16,3.0,High Agreement
VP_026,tsst,Pause_1,17,2.0,High Agreement
VP_026,tsst,Pause_1,18,2.0,High Agreement
VP_026,tsst,Pause_5,0,2.0,High Agreement
VP_026,tsst,Pause_5,1,3.0,High Agreement
VP_026,tsst,Pause_5,2,0.0,High Agreement
VP_026,tsst,Pause_5,3,2.0,High Agreement
VP_026,tsst,Pause_5,4,1.0,High Agreement
VP_026,tsst,Pause_5,5,2.0,High Agreement
VP_026,tsst,Pause_5,6,2.0,High Agreement
VP_026,tsst,Pause_5,7,3.0,High Agreement
VP_026,tsst,Pause_5,8,2.0,High Agreement
VP_026,tsst,Pause_5,9,5.0,Medium Agreement
VP_026,tsst,Pause_5,10,4.0,High Agreement
VP_026,tsst,Pause_5,11,3.0,High Agreement
VP_026,tsst,Pause_5,12,3.0,High Agreement
VP_026,tsst,Pause_5,13,0.0,High Agreement
VP_026,tsst,Pause_5,14,1.0,High Agreement
VP_026,tsst,Pause_5,15,2.0,High Agreement
VP_026,tsst,Pause_5,16,8.0,Medium Agreement
VP_026,tsst,Prep,0,0.0,High Agreement
VP_026,tsst,Prep,1,1.0,High Agreement
VP_026,tsst,Prep,2,5.0,Medium Agreement
VP_026,tsst,Prep,3,1.0,High Agreement
VP_026,tsst,Prep,4,2.0,High Agreement
VP_026,tsst,Prep,5,3.0,High Agreement
VP_026,tsst,Prep,6,0.0,High Agreement
VP_026,tsst,Prep,7,2.0,High Agreement
VP_026,tsst,Prep,8,2.0,High Agreement
VP_026,tsst,Prep,9,1.0,High Agreement
VP_026,tsst,Prep,10,1.0,High Agreement
VP_026,tsst,Prep,11,3.0,High Agreement
VP_026,tsst,Prep,12,2.0,High Agreement
VP_026,tsst,Prep,13,2.0,High Agreement
VP_026,tsst,Prep,14,2.0,High Agreement
VP_026,tsst,Prep,15,3.0,High Agreement
VP_026,tsst,Prep,16,2.0,High Agreement
VP_026,tsst,Prep,17,1.0,High Agreement
VP_026,tsst,Prep,18,2.0,High Agreement
VP_026,tsst,Prep,19,2.0,High Agreement
VP_026,tsst,Prep,20,4.0,High Agreement
VP_026,tsst,Prep,21,1.0,High Agreement
VP_026,tsst,Prep,22,2.0,High Agreement
VP_026,tsst,Prep,23,1.0,High Agreement
VP_026,tsst,Prep,24,1.0,High Agreement
VP_026,tsst,Prep,25,3.0,High Agreement
VP_026,tsst,Prep,26,2.0,High Agreement
VP_026,tsst,Prep,27,2.0,High Agreement
VP_026,tsst,Prep,28,5.0,Medium Agreement
VP_026,tsst,Prep,29,1.0,High Agreement
VP_026,tsst,Prep,30,4.0,High Agreement
VP_026,tsst,Prep,31,4.0,High Agreement
VP_026,tsst,Prep,32,7.0,Medium Agreement
VP_026,tsst,Prep,33,1.0,High Agreement
VP_026,tsst,Prep,34,4.0,High Agreement
VP_026,tsst,Prep,35,1.0,High Agreement
VP_026,tsst,Prep,36,2.0,High Agreement
VP_026,tsst,Prep,37,2.0,High Agreement
VP_026,tsst,Prep,38,4.0,High Agreement
VP_026,tsst,Prep,39,3.0,High Agreement
VP_026,tsst,Prep,40,1.0,High Agreement
VP_026,tsst,Prep,41,2.0,High Agreement
VP_026,tsst,Prep,42,2.0,High Agreement
VP_026,tsst,Prep,43,7.0,Medium Agreement
VP_026,tsst,Prep,44,3.0,High Agreement
VP_026,tsst,Prep,45,4.0,High Agreement
VP_026,tsst,Prep,46,4.0,High Agreement
VP_026,tsst,Prep,47,5.0,Medium Agreement
VP_026,tsst,Prep,48,1.0,High Agreement
VP_026,tsst,Prep,49,3.0,High Agreement
VP_026,tsst,Prep,50,2.0,High Agreement
VP_026,tsst,Prep,51,3.0,High Agreement
VP_026,tsst,Prep,52,0.0,High Agreement
VP_026,tsst,Prep,53,5.0,Medium Agreement
VP_026,tsst,Prep,54,4.0,High Agreement
VP_026,tsst,Prep,55,2.0,High Agreement
VP_026,tsst,Prep,56,5.0,Medium Agreement
VP_026,tsst,Talk,0,2.0,High Agreement
VP_026,tsst,Talk,1,3.0,High Agreement
VP_026,tsst,Talk,2,7.0,Medium Agreement
VP_026,tsst,Talk,3,2.0,High Agreement
VP_026,tsst,Talk,4,3.0,High Agreement
VP_026,tsst,Talk,5,2.0,High Agreement
VP_026,tsst,Talk,6,0.0,High Agreement
VP_026,tsst,Talk,7,5.0,Medium Agreement
VP_026,tsst,Talk,8,1.0,High Agreement
VP_026,tsst,Talk,9,5.0,Medium Agreement
VP_026,tsst,Talk,10,1.0,High Agreement
VP_026,tsst,Talk,11,1.0,High Agreement
VP_026,tsst,Talk,12,3.0,High Agreement
VP_026,tsst,Talk,13,1.0,High Agreement
VP_026,tsst,Talk,14,3.0,High Agreement
VP_026,tsst,Talk,15,6.0,Medium Agreement
VP_026,tsst,Talk,16,2.0,High Agreement
VP_026,tsst,Talk,17,2.0,High Agreement
VP_026,tsst,Talk,18,4.0,High Agreement
VP_026,tsst,Talk,19,5.0,Medium Agreement
VP_026,tsst,Talk,20,5.0,Medium Agreement
VP_026,tsst,Talk,21,2.0,High Agreement
VP_026,tsst,Talk,22,2.0,High Agreement
VP_026,tsst,Talk,23,2.0,High Agreement
VP_026,tsst,Talk,24,2.0,High Agreement
VP_026,tsst,Talk,25,1.0,High Agreement
VP_026,tsst,Talk,26,2.0,High Agreement
VP_026,tsst,Talk,27,0.0,High Agreement
VP_026,tsst,Talk,28,2.0,High Agreement
VP_026,tsst,Talk,29,2.0,High Agreement
VP_026,tsst,Talk,30,3.0,High Agreement
VP_026,tsst,Talk,31,3.0,High Agreement
VP_026,tsst,Talk,32,4.0,High Agreement
VP_026,tsst,Talk,33,1.0,High Agreement
VP_026,tsst,Talk,34,4.0,High Agreement
VP_026,tsst,Talk,35,1.0,High Agreement
VP_026,tsst,Talk,36,3.0,High Agreement
VP_026,tsst,Talk,37,1.0,High Agreement
VP_026,tsst,Talk,38,0.0,High Agreement
VP_026,tsst,Talk,39,2.0,High Agreement
VP_026,tsst,Talk,41,1.0,High Agreement
VP_026,tsst,Talk,42,4.0,High Agreement
VP_026,tsst,Talk,43,1.0,High Agreement
VP_026,tsst,Talk,44,3.0,High Agreement
VP_026,tsst,Talk,45,1.0,High Agreement
VP_026,tsst,Talk,46,4.0,High Agreement
VP_026,tsst,Talk,47,0.0,High Agreement
VP_026,tsst,Talk,48,1.0,High Agreement
VP_026,tsst,Talk,49,4.0,High Agreement
VP_026,tsst,Talk,50,1.0,High Agreement
VP_026,tsst,Talk,51,0.0,High Agreement
VP_026,tsst,Talk,52,5.0,Medium Agreement
VP_026,tsst,Talk,53,0.0,High Agreement
VP_026,tsst,Talk,54,1.0,High Agreement
VP_026,tsst,Talk,55,3.0,High Agreement
VP_026,tsst,Talk,56,1.0,High Agreement
VP_026,tsst,Talk,57,2.0,High Agreement
VP_026,tsst,Talk,58,1.0,High Agreement
VP_026,tsst,Talk,59,1.0,High Agreement
VP_026,tsst,Talk,60,1.0,High Agreement
VP_026,tsst,Talk,61,1.0,High Agreement
VP_026,tsst,Talk,62,0.0,High Agreement
VP_026,tsst,Talk,63,3.0,High Agreement
VP_027,ftsst,Math,0,3.0,High Agreement
VP_027,ftsst,Math,1,2.0,High Agreement
VP_027,ftsst,Math,2,1.0,High Agreement
VP_027,ftsst,Math,3,2.0,High Agreement
VP_027,ftsst,Math,4,1.0,High Agreement
VP_027,ftsst,Math,5,2.0,High Agreement
VP_027,ftsst,Math,6,3.0,High Agreement
VP_027,ftsst,Math,7,4.0,High Agreement
VP_027,ftsst,Math,8,1.0,High Agreement
VP_027,ftsst,Math,9,0.0,High Agreement
VP_027,ftsst,Math,11,1.0,High Agreement
VP_027,ftsst,Math,12,0.0,High Agreement
VP_027,ftsst,Math,13,2.0,High Agreement
VP_027,ftsst,Math,14,1.0,High Agreement
VP_027,ftsst,Math,15,3.0,High Agreement
VP_027,ftsst,Math,19,4.0,High Agreement
VP_027,ftsst,Math,20,2.0,High Agreement
VP_027,ftsst,Math,21,2.0,High Agreement
VP_027,ftsst,Math,22,48.0,Low Agreement
VP_027,ftsst,Math,25,1.0,High Agreement
VP_027,ftsst,Math,26,2.0,High Agreement
VP_027,ftsst,Math,28,1.0,High Agreement
VP_027,ftsst,Math,29,5.0,Medium Agreement
VP_027,ftsst,Math,30,6.0,Medium Agreement
VP_027,ftsst,Math,31,2.0,High Agreement
VP_027,ftsst,Math,32,1.0,High Agreement
VP_027,ftsst,Math,33,3.0,High Agreement
VP_027,ftsst,Math,34,0.0,High Agreement
VP_027,ftsst,Math,35,3.0,High Agreement
VP_027,ftsst,Math,36,2.0,High Agreement
VP_027,ftsst,Math,37,3.0,High Agreement
VP_027,ftsst,Math,38,1.0,High Agreement
VP_027,ftsst,Math,39,4.0,High Agreement
VP_027,ftsst,Pause_1,0,5.0,Medium Agreement
VP_027,ftsst,Pause_1,1,5.0,Medium Agreement
VP_027,ftsst,Pause_1,2,3.0,High Agreement
VP_027,ftsst,Pause_1,3,7.0,Medium Agreement
VP_027,ftsst,Pause_1,4,5.0,Medium Agreement
VP_027,ftsst,Pause_1,5,2.0,High Agreement
VP_027,ftsst,Pause_1,6,4.0,High Agreement
VP_027,ftsst,Pause_1,7,2.0,High Agreement
VP_027,ftsst,Pause_1,8,3.0,High Agreement
VP_027,ftsst,Pause_1,9,4.0,High Agreement
VP_027,ftsst,Pause_1,10,2.0,High Agreement
VP_027,ftsst,Pause_1,11,22.0,Low Agreement
VP_027,ftsst,Pause_5,0,3.0,High Agreement
VP_027,ftsst,Pause_5,1,1.0,High Agreement
VP_027,ftsst,Pause_5,2,2.0,High Agreement
VP_027,ftsst,Pause_5,3,1.0,High Agreement
VP_027,ftsst,Pause_5,4,4.0,High Agreement
VP_027,ftsst,Pause_5,5,0.0,High Agreement
VP_027,ftsst,Pause_5,6,3.0,High Agreement
VP_027,ftsst,Pause_5,7,5.0,Medium Agreement
VP_027,ftsst,Pause_5,8,5.0,Medium Agreement
VP_027,ftsst,Pause_5,9,1.0,High Agreement
VP_027,ftsst,Prep,0,1.0,High Agreement
VP_027,ftsst,Prep,1,3.0,High Agreement
VP_027,ftsst,Prep,2,2.0,High Agreement
VP_027,ftsst,Prep,3,10.0,Medium Agreement
VP_027,ftsst,Prep,4,7.0,Medium Agreement
VP_027,ftsst,Prep,5,3.0,High Agreement
VP_027,ftsst,Prep,6,20.0,Low Agreement
VP_027,ftsst,Prep,7,7.0,Medium Agreement
VP_027,ftsst,Prep,8,5.0,Medium Agreement
VP_027,ftsst,Prep,9,38.0,Low Agreement
VP_027,ftsst,Prep,10,1.0,High Agreement
VP_027,ftsst,Prep,11,1.0,High Agreement
VP_027,ftsst,Prep,12,10.0,Medium Agreement
VP_027,ftsst,Prep,13,0.0,High Agreement
VP_027,ftsst,Prep,14,1.0,High Agreement
VP_027,ftsst,Prep,15,7.0,Medium Agreement
VP_027,ftsst,Prep,16,4.0,High Agreement
VP_027,ftsst,Prep,17,3.0,High Agreement
VP_027,ftsst,Prep,18,6.0,Medium Agreement
VP_027,ftsst,Prep,19,2.0,High Agreement
VP_027,ftsst,Prep,20,2.0,High Agreement
VP_027,ftsst,Prep,21,1.0,High Agreement
VP_027,ftsst,Prep,22,2.0,High Agreement
VP_027,ftsst,Prep,23,1.0,High Agreement
VP_027,ftsst,Prep,24,4.0,High Agreement
VP_027,ftsst,Prep,25,7.0,Medium Agreement
VP_027,ftsst,Prep,26,5.0,Medium Agreement
VP_027,ftsst,Prep,27,3.0,High Agreement
VP_027,ftsst,Prep,28,3.0,High Agreement
VP_027,ftsst,Prep,29,8.0,Medium Agreement
VP_027,ftsst,Prep,30,1.0,High Agreement
VP_027,ftsst,Prep,31,10.0,Medium Agreement
VP_027,ftsst,Prep,32,0.0,High Agreement
VP_027,ftsst,Prep,33,2.0,High Agreement
VP_027,ftsst,Prep,34,7.0,Medium Agreement
VP_027,ftsst,Prep,35,2.0,High Agreement
VP_027,ftsst,Prep,36,4.0,High Agreement
VP_027,ftsst,Prep,37,6.0,Medium Agreement
VP_027,ftsst,Prep,38,1.0,High Agreement
VP_027,ftsst,Prep,39,3.0,High Agreement
